# Residuals   
# Time        	p             	Ux            	Uz            	k             	epsilon       
15.1          	4.559284e-03	1.060853e-03	1.319208e-03	2.062651e-03	1.121586e-03
15.15         	4.510907e-03	1.056935e-03	1.316064e-03	2.048803e-03	1.115496e-03
15.2          	4.472404e-03	1.053024e-03	1.312926e-03	2.033998e-03	1.109663e-03
15.25         	4.567768e-03	1.049123e-03	1.310056e-03	2.019703e-03	1.103591e-03
15.3          	4.513625e-03	1.045242e-03	1.306519e-03	2.007162e-03	1.097400e-03
15.35         	4.478876e-03	1.041437e-03	1.304450e-03	1.994474e-03	1.091218e-03
15.4          	4.461330e-03	1.037629e-03	1.301654e-03	1.981018e-03	1.085519e-03
15.45         	4.596051e-03	1.033826e-03	1.298959e-03	1.966965e-03	1.079858e-03
15.5          	4.611588e-03	1.030096e-03	1.296721e-03	1.953447e-03	1.074042e-03
15.55         	4.555736e-03	1.026321e-03	1.293157e-03	1.941707e-03	1.068151e-03
15.6          	4.476590e-03	1.022634e-03	1.290312e-03	1.929448e-03	1.062345e-03
15.65         	4.597273e-03	1.018965e-03	1.287454e-03	1.916567e-03	1.057055e-03
15.7          	4.548275e-03	1.015376e-03	1.285427e-03	1.903050e-03	1.051664e-03
15.75         	4.503941e-03	1.011723e-03	1.281735e-03	1.890484e-03	1.046086e-03
15.8          	4.608177e-03	1.008159e-03	1.279081e-03	1.879288e-03	1.040468e-03
15.85         	4.551027e-03	1.004612e-03	1.277306e-03	1.867611e-03	1.034986e-03
15.9          	4.502662e-03	1.001107e-03	1.274359e-03	1.855112e-03	1.029996e-03
15.95         	4.567334e-03	9.975493e-04	1.271725e-03	1.842247e-03	1.024807e-03
16            	4.509345e-03	9.940763e-04	1.269082e-03	1.830417e-03	1.019462e-03
16.05         	4.486426e-03	9.906162e-04	1.266370e-03	1.819780e-03	1.014099e-03
16.1          	4.466789e-03	9.871886e-04	1.263842e-03	1.808542e-03	1.008934e-03
16.15         	4.534855e-03	9.838809e-04	1.261144e-03	1.796626e-03	1.004246e-03
16.2          	4.636343e-03	9.806158e-04	1.258646e-03	1.784398e-03	9.993011e-04
16.25         	4.486542e-03	9.774121e-04	1.257583e-03	1.773381e-03	9.941969e-04
16.3          	4.438735e-03	9.742418e-04	1.255139e-03	1.763122e-03	9.890501e-04
16.35         	4.494440e-03	9.710516e-04	1.252720e-03	1.752315e-03	9.841336e-04
16.4          	4.464051e-03	9.679134e-04	1.250419e-03	1.740798e-03	9.796596e-04
16.45         	4.527898e-03	9.647684e-04	1.247935e-03	1.729300e-03	9.749750e-04
16.5          	4.487175e-03	9.616652e-04	1.245483e-03	1.718935e-03	9.701485e-04
16.55         	4.623898e-03	9.585432e-04	1.242883e-03	1.709042e-03	9.652952e-04
16.6          	4.601774e-03	9.554417e-04	1.239684e-03	1.698543e-03	9.607044e-04
16.65         	4.508767e-03	9.524608e-04	1.238900e-03	1.687478e-03	9.563989e-04
16.7          	4.463659e-03	9.494599e-04	1.236391e-03	1.676624e-03	9.519401e-04
16.75         	4.484099e-03	9.464495e-04	1.233902e-03	1.666910e-03	9.473510e-04
16.8          	4.453943e-03	9.434524e-04	1.231819e-03	1.657306e-03	9.427642e-04
16.85         	4.462281e-03	9.404864e-04	1.229547e-03	1.647245e-03	9.384625e-04
16.9          	4.441392e-03	9.375846e-04	1.227374e-03	1.636599e-03	9.342936e-04
16.95         	4.423776e-03	9.346828e-04	1.225152e-03	1.626377e-03	9.299822e-04
17            	4.399342e-03	9.317993e-04	1.223167e-03	1.617225e-03	9.255957e-04
17.05         	4.426814e-03	9.289209e-04	1.221024e-03	1.607989e-03	9.212476e-04
17.1          	4.389800e-03	9.260984e-04	1.218886e-03	1.598207e-03	9.171722e-04
17.15         	4.416288e-03	9.232447e-04	1.216832e-03	1.588507e-03	9.131647e-04
17.2          	4.402058e-03	9.204587e-04	1.214851e-03	1.579276e-03	9.089807e-04
17.25         	4.450891e-03	9.176480e-04	1.212838e-03	1.571094e-03	9.047893e-04
17.3          	4.436833e-03	9.148922e-04	1.210799e-03	1.562630e-03	9.006622e-04
17.35         	4.473367e-03	9.120848e-04	1.208810e-03	1.553683e-03	8.968727e-04
17.4          	4.468126e-03	9.093709e-04	1.206736e-03	1.544471e-03	8.930008e-04
17.45         	4.483435e-03	9.066334e-04	1.204869e-03	1.535835e-03	8.890075e-04
17.5          	4.504174e-03	9.039477e-04	1.202997e-03	1.528025e-03	8.849440e-04
17.55         	4.571491e-03	9.012670e-04	1.201715e-03	1.519917e-03	8.810338e-04
17.6          	4.454414e-03	8.985814e-04	1.199152e-03	1.511287e-03	8.774015e-04
17.65         	4.460037e-03	8.959081e-04	1.197328e-03	1.502534e-03	8.736887e-04
17.7          	4.444038e-03	8.933025e-04	1.195258e-03	1.494370e-03	8.698375e-04
17.75         	4.492548e-03	8.906485e-04	1.193249e-03	1.486942e-03	8.659671e-04
17.8          	4.534833e-03	8.880859e-04	1.191191e-03	1.479086e-03	8.622064e-04
17.85         	4.563855e-03	8.855038e-04	1.190122e-03	1.470850e-03	8.588340e-04
17.9          	4.551331e-03	8.829506e-04	1.188212e-03	1.462512e-03	8.553037e-04
17.95         	4.457393e-03	8.804203e-04	1.187328e-03	1.454798e-03	8.516864e-04
18            	4.413734e-03	8.779013e-04	1.185739e-03	1.447685e-03	8.480206e-04
18.05         	4.455546e-03	8.753586e-04	1.183946e-03	1.440137e-03	8.445177e-04
18.1          	4.462622e-03	8.728552e-04	1.182356e-03	1.432177e-03	8.412217e-04
18.15         	4.464974e-03	8.703460e-04	1.180657e-03	1.424297e-03	8.378546e-04
18.2          	4.438963e-03	8.678987e-04	1.179159e-03	1.416971e-03	8.343660e-04
18.25         	4.456034e-03	8.654396e-04	1.177493e-03	1.410101e-03	8.308880e-04
18.3          	4.378285e-03	8.630212e-04	1.175941e-03	1.402864e-03	8.275265e-04
18.35         	4.408711e-03	8.605869e-04	1.174479e-03	1.395222e-03	8.243297e-04
18.4          	4.385034e-03	8.581906e-04	1.173098e-03	1.387719e-03	8.210105e-04
18.45         	4.436411e-03	8.558061e-04	1.171621e-03	1.380852e-03	8.176729e-04
18.5          	4.418685e-03	8.534466e-04	1.170195e-03	1.374188e-03	8.143392e-04
18.55         	4.496691e-03	8.510801e-04	1.168738e-03	1.367235e-03	8.111917e-04
18.6          	4.464677e-03	8.487496e-04	1.167560e-03	1.359911e-03	8.080851e-04
18.65         	4.425847e-03	8.463796e-04	1.165442e-03	1.352817e-03	8.048929e-04
18.7          	4.416785e-03	8.440573e-04	1.163997e-03	1.346315e-03	8.016760e-04
18.75         	4.486014e-03	8.417326e-04	1.162556e-03	1.339923e-03	7.985697e-04
18.8          	4.468610e-03	8.394472e-04	1.161012e-03	1.333163e-03	7.956250e-04
18.85         	4.503765e-03	8.371632e-04	1.159478e-03	1.326173e-03	7.927053e-04
18.9          	4.451001e-03	8.349139e-04	1.157899e-03	1.319447e-03	7.896665e-04
18.95         	4.451940e-03	8.326624e-04	1.156334e-03	1.313348e-03	7.866238e-04
19            	4.413079e-03	8.304225e-04	1.155027e-03	1.307183e-03	7.837009e-04
19.05         	4.420397e-03	8.281922e-04	1.153604e-03	1.300695e-03	7.809956e-04
19.1          	4.407549e-03	8.259805e-04	1.152221e-03	1.294002e-03	7.782799e-04
19.15         	4.460469e-03	8.237860e-04	1.150822e-03	1.287701e-03	7.756134e-04
19.2          	4.468076e-03	8.215917e-04	1.149332e-03	1.281984e-03	7.729035e-04
19.25         	4.532355e-03	8.194004e-04	1.147494e-03	1.276119e-03	7.703041e-04
19.3          	4.453314e-03	8.172729e-04	1.146976e-03	1.269835e-03	7.679425e-04
19.35         	4.465317e-03	8.151472e-04	1.146030e-03	1.263531e-03	7.655496e-04
19.4          	4.485285e-03	8.130420e-04	1.144801e-03	1.257533e-03	7.630780e-04
19.45         	4.465469e-03	8.109525e-04	1.143498e-03	1.252131e-03	7.605932e-04
19.5          	4.490669e-03	8.088679e-04	1.142222e-03	1.246454e-03	7.581681e-04
19.55         	4.590889e-03	8.068160e-04	1.141138e-03	1.240436e-03	7.559038e-04
19.6          	4.509057e-03	8.047458e-04	1.139753e-03	1.234398e-03	7.536234e-04
19.65         	4.470870e-03	8.026924e-04	1.138517e-03	1.228802e-03	7.512949e-04
19.7          	4.473047e-03	8.006366e-04	1.137399e-03	1.223579e-03	7.489560e-04
19.75         	4.491397e-03	7.986053e-04	1.136199e-03	1.218160e-03	7.466913e-04
19.8          	4.432521e-03	7.965821e-04	1.135348e-03	1.212386e-03	7.445237e-04
19.85         	4.449964e-03	7.945732e-04	1.134284e-03	1.206759e-03	7.423309e-04
19.9          	4.429453e-03	7.925523e-04	1.133240e-03	1.201446e-03	7.401269e-04
19.95         	4.468449e-03	7.905598e-04	1.132099e-03	1.196441e-03	7.379743e-04
20            	4.426437e-03	7.885442e-04	1.130949e-03	1.191178e-03	7.359209e-04
20.05         	4.470468e-03	7.865380e-04	1.129844e-03	1.185734e-03	7.339094e-04
20.1          	4.427949e-03	7.845538e-04	1.128749e-03	1.180400e-03	7.318181e-04
20.15         	4.490451e-03	7.826134e-04	1.127674e-03	1.175423e-03	7.297252e-04
20.2          	4.456275e-03	7.806759e-04	1.126593e-03	1.170543e-03	7.276931e-04
20.25         	4.432354e-03	7.787854e-04	1.125356e-03	1.165517e-03	7.257601e-04
20.3          	4.393387e-03	7.768726e-04	1.124290e-03	1.160319e-03	7.238090e-04
20.35         	4.479024e-03	7.749933e-04	1.123244e-03	1.155355e-03	7.218108e-04
20.4          	4.468625e-03	7.730837e-04	1.122045e-03	1.150735e-03	7.197691e-04
20.45         	4.454042e-03	7.712312e-04	1.121517e-03	1.146285e-03	7.178487e-04
20.5          	4.418665e-03	7.693583e-04	1.120822e-03	1.141580e-03	7.160585e-04
20.55         	4.527909e-03	7.675351e-04	1.119790e-03	1.136850e-03	7.142394e-04
20.6          	4.534741e-03	7.656850e-04	1.118786e-03	1.132320e-03	7.123382e-04
20.65         	4.531943e-03	7.639035e-04	1.118232e-03	1.128115e-03	7.104226e-04
20.7          	4.511142e-03	7.620974e-04	1.117613e-03	1.123839e-03	7.085305e-04
20.75         	4.518479e-03	7.603378e-04	1.116913e-03	1.119325e-03	7.068100e-04
20.8          	4.458056e-03	7.585350e-04	1.116090e-03	1.114759e-03	7.050626e-04
20.85         	4.467312e-03	7.567675e-04	1.115182e-03	1.110482e-03	7.032570e-04
20.9          	4.426175e-03	7.549565e-04	1.114404e-03	1.106494e-03	7.014279e-04
20.95         	4.458600e-03	7.532094e-04	1.113554e-03	1.102344e-03	6.996445e-04
21            	4.438717e-03	7.514347e-04	1.112737e-03	1.097885e-03	6.979491e-04
21.05         	4.499885e-03	7.496883e-04	1.111933e-03	1.093397e-03	6.962848e-04
21.1          	4.475692e-03	7.478793e-04	1.111093e-03	1.089113e-03	6.945872e-04
21.15         	4.500708e-03	7.461457e-04	1.110314e-03	1.085206e-03	6.929294e-04
21.2          	4.472932e-03	7.443822e-04	1.109691e-03	1.081154e-03	6.912793e-04
21.25         	4.517801e-03	7.426727e-04	1.108863e-03	1.076900e-03	6.897297e-04
21.3          	4.462975e-03	7.409243e-04	1.108080e-03	1.072679e-03	6.881042e-04
21.35         	4.546429e-03	7.392425e-04	1.107121e-03	1.068668e-03	6.864919e-04
21.4          	4.503050e-03	7.375383e-04	1.106694e-03	1.065017e-03	6.849181e-04
21.45         	4.492563e-03	7.358594e-04	1.105175e-03	1.061385e-03	6.833766e-04
21.5          	4.523993e-03	7.341525e-04	1.104469e-03	1.058982e-03	6.818598e-04
21.55         	4.562189e-03	7.325093e-04	1.103581e-03	1.058422e-03	6.802860e-04
21.6          	4.491820e-03	7.308373e-04	1.103117e-03	1.058015e-03	6.786728e-04
21.65         	4.472213e-03	7.292472e-04	1.102732e-03	1.057794e-03	6.771570e-04
21.7          	4.430519e-03	7.275830e-04	1.102097e-03	1.057465e-03	6.757312e-04
21.75         	4.483021e-03	7.260075e-04	1.101426e-03	1.057074e-03	6.743095e-04
21.8          	4.489352e-03	7.243713e-04	1.100816e-03	1.056727e-03	6.727888e-04
21.85         	4.536128e-03	7.228082e-04	1.100191e-03	1.056504e-03	6.712571e-04
21.9          	4.527030e-03	7.211878e-04	1.099528e-03	1.056326e-03	6.697543e-04
21.95         	4.590537e-03	7.196546e-04	1.098998e-03	1.055965e-03	6.683688e-04
22            	4.523482e-03	7.180736e-04	1.098706e-03	1.055530e-03	6.670015e-04
22.05         	4.568730e-03	7.165410e-04	1.098287e-03	1.055217e-03	6.655683e-04
22.1          	4.602484e-03	7.149626e-04	1.098179e-03	1.055005e-03	6.640968e-04
22.15         	4.629216e-03	7.134139e-04	1.097873e-03	1.054788e-03	6.626535e-04
22.2          	4.509395e-03	7.118168e-04	1.097668e-03	1.054327e-03	6.613001e-04
22.25         	4.561196e-03	7.102693e-04	1.096869e-03	1.053847e-03	6.599528e-04
22.3          	4.563294e-03	7.086875e-04	1.096360e-03	1.053473e-03	6.585616e-04
22.35         	4.587038e-03	7.071432e-04	1.095266e-03	1.053273e-03	6.571753e-04
22.4          	4.480561e-03	7.055695e-04	1.094590e-03	1.053015e-03	6.558061e-04
22.45         	4.511367e-03	7.040449e-04	1.093792e-03	1.052523e-03	6.545582e-04
22.5          	4.454813e-03	7.024912e-04	1.093024e-03	1.052022e-03	6.532809e-04
22.55         	4.501596e-03	7.010036e-04	1.092308e-03	1.051632e-03	6.519565e-04
22.6          	4.484147e-03	6.994858e-04	1.091714e-03	1.051416e-03	6.506452e-04
22.65         	4.546937e-03	6.980350e-04	1.091101e-03	1.051125e-03	6.493563e-04
22.7          	4.570777e-03	6.965273e-04	1.090213e-03	1.050622e-03	6.481211e-04
22.75         	4.566115e-03	6.950935e-04	1.089796e-03	1.050146e-03	6.468263e-04
22.8          	4.477265e-03	6.936145e-04	1.089626e-03	1.049737e-03	6.455001e-04
22.85         	4.513433e-03	6.921779e-04	1.089041e-03	1.049487e-03	6.442108e-04
22.9          	4.497704e-03	6.906941e-04	1.088632e-03	1.049138e-03	6.429556e-04
22.95         	4.505541e-03	6.892844e-04	1.088022e-03	1.048626e-03	6.417671e-04
23            	4.496396e-03	6.878206e-04	1.087641e-03	1.048142e-03	6.405004e-04
23.05         	4.549415e-03	6.864160e-04	1.087168e-03	1.047712e-03	6.392134e-04
23.1          	4.531531e-03	6.849649e-04	1.086773e-03	1.047422e-03	6.379588e-04
23.15         	4.585218e-03	6.835768e-04	1.086229e-03	1.047019e-03	6.367836e-04
23.2          	4.525594e-03	6.821427e-04	1.085981e-03	1.046499e-03	6.356342e-04
23.25         	4.522440e-03	6.807497e-04	1.085347e-03	1.046015e-03	6.344234e-04
23.3          	4.490762e-03	6.793305e-04	1.084836e-03	1.045580e-03	6.331720e-04
23.35         	4.540229e-03	6.779709e-04	1.084336e-03	1.045272e-03	6.319322e-04
23.4          	4.571585e-03	6.765743e-04	1.083904e-03	1.044813e-03	6.307575e-04
23.45         	4.549535e-03	6.752272e-04	1.083409e-03	1.044296e-03	6.296137e-04
23.5          	4.519268e-03	6.738453e-04	1.083027e-03	1.043822e-03	6.284042e-04
23.55         	4.537229e-03	6.725273e-04	1.082475e-03	1.043396e-03	6.272028e-04
23.6          	4.482003e-03	6.711686e-04	1.082171e-03	1.043024e-03	6.260126e-04
23.65         	4.525179e-03	6.698632e-04	1.081836e-03	1.042523e-03	6.249099e-04
23.7          	4.509289e-03	6.685212e-04	1.081451e-03	1.041968e-03	6.237895e-04
23.75         	4.517072e-03	6.672173e-04	1.081260e-03	1.041485e-03	6.226242e-04
23.8          	4.511507e-03	6.658621e-04	1.080874e-03	1.041059e-03	6.214413e-04
23.85         	4.560409e-03	6.645592e-04	1.080351e-03	1.040658e-03	6.202817e-04
23.9          	4.539920e-03	6.632178e-04	1.080034e-03	1.040102e-03	6.191775e-04
23.95         	4.548589e-03	6.619255e-04	1.079652e-03	1.039582e-03	6.180518e-04
24            	4.509614e-03	6.605982e-04	1.079505e-03	1.039070e-03	6.168987e-04
24.05         	4.556841e-03	6.593256e-04	1.079286e-03	1.038656e-03	6.157523e-04
24.1          	4.518256e-03	6.580149e-04	1.078931e-03	1.038207e-03	6.145978e-04
24.15         	4.544644e-03	6.567325e-04	1.078288e-03	1.037622e-03	6.135002e-04
24.2          	4.539756e-03	6.554319e-04	1.077767e-03	1.037070e-03	6.123512e-04
24.25         	4.638604e-03	6.541698e-04	1.077360e-03	1.036564e-03	6.112003e-04
24.3          	4.622951e-03	6.528794e-04	1.077042e-03	1.036122e-03	6.100743e-04
24.35         	4.623589e-03	6.516325e-04	1.076581e-03	1.035657e-03	6.089693e-04
24.4          	4.602794e-03	6.503531e-04	1.076219e-03	1.035076e-03	6.078868e-04
24.45         	4.624881e-03	6.491182e-04	1.075892e-03	1.034536e-03	6.067610e-04
24.5          	4.585867e-03	6.478562e-04	1.075563e-03	1.033981e-03	6.056084e-04
24.55         	4.589646e-03	6.466425e-04	1.075188e-03	1.033555e-03	6.044955e-04
24.6          	4.520906e-03	6.454061e-04	1.074721e-03	1.033034e-03	6.034179e-04
24.65         	4.550859e-03	6.441978e-04	1.074358e-03	1.032457e-03	6.023639e-04
24.7          	4.506432e-03	6.429625e-04	1.073966e-03	1.031878e-03	6.012695e-04
24.75         	4.540099e-03	6.417611e-04	1.073650e-03	1.031319e-03	6.001926e-04
24.8          	4.523923e-03	6.405361e-04	1.073368e-03	1.030835e-03	5.991238e-04
24.85         	4.555993e-03	6.393389e-04	1.073093e-03	1.030291e-03	5.981031e-04
24.9          	4.510841e-03	6.381205e-04	1.072793e-03	1.029697e-03	5.970968e-04
24.95         	4.549280e-03	6.369249e-04	1.072342e-03	1.029135e-03	5.961112e-04
25            	4.530194e-03	6.357100e-04	1.071857e-03	1.028581e-03	5.951076e-04
25.05         	4.567419e-03	6.345237e-04	1.071320e-03	1.028108e-03	5.940967e-04
25.1          	4.535404e-03	6.333215e-04	1.070800e-03	1.027515e-03	5.931297e-04
25.15         	4.600021e-03	6.321471e-04	1.070519e-03	1.026908e-03	5.921517e-04
25.2          	4.577516e-03	6.309595e-04	1.070250e-03	1.026317e-03	5.911347e-04
25.25         	4.660160e-03	6.298073e-04	1.069823e-03	1.025788e-03	5.901210e-04
25.3          	4.613785e-03	6.286399e-04	1.069829e-03	1.025289e-03	5.890880e-04
25.35         	4.591697e-03	6.274957e-04	1.069579e-03	1.024688e-03	5.881177e-04
25.4          	4.563235e-03	6.263228e-04	1.069350e-03	1.024059e-03	5.871186e-04
25.45         	4.607288e-03	6.251873e-04	1.069151e-03	1.023461e-03	5.861174e-04
25.5          	4.580354e-03	6.240181e-04	1.068656e-03	1.022928e-03	5.851129e-04
25.55         	4.644160e-03	6.228921e-04	1.068547e-03	1.022440e-03	5.841155e-04
25.6          	4.631595e-03	6.217151e-04	1.068306e-03	1.021835e-03	5.831524e-04
25.65         	4.590843e-03	6.205919e-04	1.068125e-03	1.021236e-03	5.821725e-04
25.7          	4.549215e-03	6.194343e-04	1.067659e-03	1.020634e-03	5.811687e-04
25.75         	4.597743e-03	6.183204e-04	1.067300e-03	1.020094e-03	5.801857e-04
25.8          	4.559623e-03	6.171741e-04	1.066855e-03	1.019549e-03	5.792164e-04
25.85         	4.617819e-03	6.160816e-04	1.066466e-03	1.018961e-03	5.782658e-04
25.9          	4.567713e-03	6.149412e-04	1.066025e-03	1.018360e-03	5.772495e-04
25.95         	4.626674e-03	6.138523e-04	1.065604e-03	1.017769e-03	5.762424e-04
26            	4.596958e-03	6.127119e-04	1.065180e-03	1.017207e-03	5.752444e-04
26.05         	4.616246e-03	6.116230e-04	1.064925e-03	1.016633e-03	5.742999e-04
26.1          	4.581643e-03	6.104978e-04	1.064572e-03	1.015993e-03	5.733584e-04
26.15         	4.621607e-03	6.094283e-04	1.064290e-03	1.015404e-03	5.723826e-04
26.2          	4.586050e-03	6.083140e-04	1.063957e-03	1.014797e-03	5.713853e-04
26.25         	4.701159e-03	6.072548e-04	1.063687e-03	1.014269e-03	5.703799e-04
26.3          	4.613027e-03	6.061491e-04	1.063331e-03	1.013689e-03	5.693898e-04
26.35         	4.626713e-03	6.050884e-04	1.063134e-03	1.013080e-03	5.684264e-04
26.4          	4.586064e-03	6.039817e-04	1.062733e-03	1.012456e-03	5.674421e-04
26.45         	4.609560e-03	6.029413e-04	1.062409e-03	1.011872e-03	5.664517e-04
26.5          	4.594258e-03	6.018481e-04	1.061984e-03	1.011343e-03	5.654341e-04
26.55         	4.647489e-03	6.008168e-04	1.061829e-03	1.010775e-03	5.644661e-04
26.6          	4.613548e-03	5.997221e-04	1.061310e-03	1.010149e-03	5.635165e-04
26.65         	4.653153e-03	5.986869e-04	1.061209e-03	1.009533e-03	5.625768e-04
26.7          	4.612380e-03	5.975903e-04	1.060694e-03	1.008928e-03	5.616280e-04
26.75         	4.604689e-03	5.965512e-04	1.060409e-03	1.008413e-03	5.606672e-04
26.8          	4.566947e-03	5.954641e-04	1.060130e-03	1.007837e-03	5.597213e-04
26.85         	4.599409e-03	5.944433e-04	1.059896e-03	1.007268e-03	5.587892e-04
26.9          	4.573063e-03	5.933700e-04	1.059547e-03	1.006682e-03	5.578373e-04
26.95         	4.623544e-03	5.923580e-04	1.059340e-03	1.006126e-03	5.569008e-04
27            	4.613813e-03	5.912844e-04	1.059073e-03	1.005600e-03	5.559723e-04
27.05         	4.649024e-03	5.902814e-04	1.058809e-03	1.005060e-03	5.550737e-04
27.1          	4.593522e-03	5.892247e-04	1.058253e-03	1.004497e-03	5.541508e-04
27.15         	4.643151e-03	5.882381e-04	1.057827e-03	1.003956e-03	5.532168e-04
27.2          	4.585340e-03	5.871898e-04	1.057328e-03	1.003406e-03	5.522731e-04
27.25         	4.594587e-03	5.862023e-04	1.056966e-03	1.002892e-03	5.513663e-04
27.3          	4.538465e-03	5.851575e-04	1.056588e-03	1.002346e-03	5.504718e-04
27.35         	4.574313e-03	5.841867e-04	1.056365e-03	1.001807e-03	5.495524e-04
27.4          	4.556544e-03	5.831552e-04	1.056076e-03	1.001240e-03	5.485959e-04
27.45         	4.575570e-03	5.822431e-04	1.055947e-03	1.000733e-03	5.476508e-04
27.5          	4.570883e-03	5.812707e-04	1.055687e-03	1.000218e-03	5.467184e-04
27.55         	4.607976e-03	5.803660e-04	1.055418e-03	9.997049e-04	5.458190e-04
27.6          	4.611710e-03	5.794051e-04	1.055172e-03	9.991714e-04	5.449011e-04
27.65         	4.675847e-03	5.785092e-04	1.054799e-03	9.986353e-04	5.439916e-04
27.7          	4.601658e-03	5.775455e-04	1.054619e-03	9.981056e-04	5.430614e-04
27.75         	4.608890e-03	5.766534e-04	1.054223e-03	9.976078e-04	5.421588e-04
27.8          	4.576684e-03	5.756897e-04	1.053751e-03	9.970678e-04	5.412473e-04
27.85         	4.600429e-03	5.747969e-04	1.053493e-03	9.965536e-04	5.403492e-04
27.9          	4.572325e-03	5.738324e-04	1.053224e-03	9.960267e-04	5.394272e-04
27.95         	4.607076e-03	5.729457e-04	1.052988e-03	9.955471e-04	5.385126e-04
28            	4.596876e-03	5.719964e-04	1.052655e-03	9.950293e-04	5.375825e-04
28.05         	4.617734e-03	5.711334e-04	1.052459e-03	9.945258e-04	5.366358e-04
28.1          	4.598150e-03	5.702041e-04	1.052103e-03	9.940106e-04	5.356632e-04
28.15         	4.622485e-03	5.693472e-04	1.051970e-03	9.935309e-04	5.347224e-04
