# Time step   
# Time        	deltaT
17.0389       	6.914454e-03
17.0458       	6.914454e-03
17.0527       	6.864710e-03
17.0595       	6.864710e-03
17.0663       	6.814965e-03
17.0731       	6.765582e-03
17.0799       	6.765582e-03
17.0866       	6.716198e-03
17.0933       	6.667174e-03
17.0999       	6.667174e-03
17.1065       	6.618151e-03
17.1132       	6.618151e-03
17.1198       	6.667912e-03
17.1265       	6.667912e-03
17.1332       	6.667912e-03
17.1399       	6.719601e-03
17.1467       	6.772511e-03
17.1535       	6.826691e-03
17.1604       	6.882193e-03
17.1673       	6.939070e-03
17.1743       	6.939070e-03
17.1812       	6.939070e-03
17.1882       	6.998379e-03
17.1952       	7.059234e-03
17.2024       	7.121705e-03
17.2095       	7.121705e-03
17.2167       	7.186448e-03
17.2239       	7.186448e-03
17.2311       	7.253611e-03
17.2385       	7.393104e-03
17.246        	7.465585e-03
17.2536       	7.616405e-03
17.2613       	7.694924e-03
17.2691       	7.775924e-03
17.2768       	7.694072e-03
17.2842       	7.456111e-03
17.2915       	7.303945e-03
17.2987       	7.156391e-03
17.3058       	7.084104e-03
17.3128       	7.084104e-03
17.3199       	7.084104e-03
17.327        	7.084104e-03
17.3341       	7.084104e-03
17.3411       	7.009535e-03
17.348        	6.935750e-03
17.3549       	6.862742e-03
17.3617       	6.790503e-03
17.3684       	6.719024e-03
17.3751       	6.648297e-03
17.3816       	6.578315e-03
17.3881       	6.509070e-03
17.3946       	6.440553e-03
17.401        	6.372758e-03
17.4073       	6.305676e-03
17.4135       	6.239301e-03
17.4197       	6.173624e-03
17.4259       	6.173624e-03
17.432        	6.107947e-03
17.4381       	6.107947e-03
17.4442       	6.107947e-03
17.4504       	6.175813e-03
17.4567       	6.317786e-03
17.4631       	6.468209e-03
17.4696       	6.468209e-03
17.476        	6.390279e-03
17.4824       	6.390279e-03
17.4887       	6.312349e-03
17.495        	6.312349e-03
17.5013       	6.312349e-03
17.5076       	6.312349e-03
17.5139       	6.312349e-03
17.5203       	6.312349e-03
17.5266       	6.312349e-03
17.5329       	6.312349e-03
17.5393       	6.398819e-03
17.5457       	6.398819e-03
17.5522       	6.490231e-03
17.5589       	6.683969e-03
17.5655       	6.683969e-03
17.5722       	6.683969e-03
17.5789       	6.683969e-03
17.5856       	6.683969e-03
17.5923       	6.683969e-03
17.5991       	6.795369e-03
17.6059       	6.795369e-03
17.6127       	6.795369e-03
17.6196       	6.916715e-03
17.6264       	6.793202e-03
17.6334       	7.049549e-03
17.6405       	7.049549e-03
17.6475       	7.049549e-03
17.6546       	7.049549e-03
17.6616       	7.049549e-03
17.6685       	6.905681e-03
17.6754       	6.905681e-03
17.6825       	7.055804e-03
17.6895       	7.055804e-03
17.6966       	7.055804e-03
17.7037       	7.055804e-03
17.7109       	7.227897e-03
17.7179       	7.051607e-03
17.725        	7.051607e-03
17.732        	7.051607e-03
17.7393       	7.242191e-03
17.7465       	7.242191e-03
17.7536       	7.041019e-03
17.7606       	7.041019e-03
17.7676       	7.041019e-03
17.7747       	7.041019e-03
17.7817       	7.041019e-03
17.7888       	7.041019e-03
17.7958       	7.041019e-03
17.8029       	7.041019e-03
17.8099       	7.041019e-03
17.8169       	7.041019e-03
17.824        	7.041019e-03
17.831        	7.041019e-03
17.8381       	7.041019e-03
17.8454       	7.361065e-03
17.8528       	7.361065e-03
17.8601       	7.361065e-03
17.8675       	7.361065e-03
17.8749       	7.361065e-03
17.8822       	7.361065e-03
17.8896       	7.361065e-03
17.8969       	7.361065e-03
17.9043       	7.361065e-03
17.9111       	6.835275e-03
17.918        	6.835275e-03
17.9248       	6.835275e-03
17.9316       	6.835275e-03
17.9385       	6.835275e-03
17.9446       	6.151747e-03
17.9502       	5.536573e-03
17.9552       	4.982915e-03
17.9596       	4.484624e-03
17.9641       	4.484624e-03
17.9686       	4.484624e-03
17.9731       	4.484624e-03
17.9776       	4.484624e-03
17.9821       	4.484624e-03
17.9865       	4.484624e-03
17.9899       	3.363468e-03
17.9933       	3.363468e-03
17.9966       	3.363468e-03
18            	3.363468e-03
18.0038       	3.759398e-03
18.0078       	4.066288e-03
18.0119       	4.099894e-03
18.0161       	4.151573e-03
18.0203       	4.186906e-03
18.0245       	4.241281e-03
18.0287       	4.168781e-03
18.0328       	4.098421e-03
18.0368       	4.046977e-03
18.0408       	4.030044e-03
18.0449       	4.047048e-03
18.049        	4.064270e-03
18.053        	4.081713e-03
18.0572       	4.117206e-03
18.0613       	4.153481e-03
18.0655       	4.190566e-03
18.0697       	4.228489e-03
18.074        	4.267283e-03
18.0783       	4.306979e-03
18.0827       	4.368215e-03
18.0871       	4.410217e-03
18.0916       	4.475073e-03
18.0961       	4.519601e-03
18.1007       	4.588428e-03
18.1053       	4.635731e-03
18.11         	4.708927e-03
18.1147       	4.708927e-03
18.1195       	4.759561e-03
18.1243       	4.811578e-03
18.1292       	4.892219e-03
18.1342       	4.976085e-03
18.1392       	5.004849e-03
18.1442       	5.034117e-03
18.1492       	5.004678e-03
18.1542       	5.034291e-03
18.1593       	5.064437e-03
18.1644       	5.095130e-03
18.1696       	5.158033e-03
18.1748       	5.222914e-03
18.1801       	5.289874e-03
18.1854       	5.359023e-03
18.1909       	5.430477e-03
18.1964       	5.542062e-03
18.2021       	5.659148e-03
18.2078       	5.782173e-03
18.2138       	5.911624e-03
18.2198       	6.094930e-03
18.2262       	6.342692e-03
18.2327       	6.557698e-03
18.2393       	6.557698e-03
18.2458       	6.501650e-03
18.2523       	6.501650e-03
18.2588       	6.501650e-03
18.2653       	6.501650e-03
18.2718       	6.501650e-03
18.2783       	6.501650e-03
18.2849       	6.560755e-03
18.2914       	6.560755e-03
18.2981       	6.622071e-03
18.3047       	6.685138e-03
18.3116       	6.816219e-03
18.3184       	6.884382e-03
18.3254       	6.954630e-03
18.3323       	6.883665e-03
18.3392       	6.883665e-03
18.3461       	6.883665e-03
18.3529       	6.883665e-03
18.3598       	6.883665e-03
18.3667       	6.883665e-03
18.3736       	6.883665e-03
18.3806       	7.038354e-03
18.3877       	7.038354e-03
18.3947       	7.038354e-03
18.4017       	6.957453e-03
18.4086       	6.957453e-03
18.4156       	6.957453e-03
18.4225       	6.957453e-03
18.4295       	6.957453e-03
18.4364       	6.957453e-03
18.4434       	6.957453e-03
18.4504       	7.045522e-03
18.4575       	7.045522e-03
18.4646       	7.138226e-03
18.4718       	7.138226e-03
18.479        	7.236010e-03
18.4863       	7.337926e-03
18.4937       	7.337926e-03
18.501        	7.337926e-03
18.5084       	7.337926e-03
18.5157       	7.337926e-03
18.523        	7.337926e-03
18.5303       	7.226745e-03
18.5374       	7.117249e-03
18.5443       	6.904794e-03
18.5511       	6.801737e-03
18.5578       	6.700219e-03
18.5644       	6.600216e-03
18.5707       	6.313250e-03
18.577        	6.313250e-03
18.5833       	6.313250e-03
18.5895       	6.219022e-03
18.5957       	6.126201e-03
18.6018       	6.126201e-03
18.6078       	6.033380e-03
18.6139       	6.033380e-03
18.6199       	6.033380e-03
18.6259       	6.033380e-03
18.632        	6.033380e-03
18.6381       	6.133936e-03
18.6442       	6.133936e-03
18.6504       	6.133936e-03
18.6565       	6.133936e-03
18.6627       	6.245462e-03
18.669        	6.245462e-03
18.6754       	6.365567e-03
18.6818       	6.492879e-03
18.6883       	6.492879e-03
18.6948       	6.492879e-03
18.7015       	6.634028e-03
18.7081       	6.634028e-03
18.7147       	6.634028e-03
18.7212       	6.483255e-03
18.7277       	6.483255e-03
18.7342       	6.483255e-03
18.7407       	6.483255e-03
18.7472       	6.483255e-03
18.7536       	6.483255e-03
18.7601       	6.483255e-03
18.7666       	6.483255e-03
18.7731       	6.483255e-03
18.7796       	6.483255e-03
18.7861       	6.483255e-03
18.7927       	6.685856e-03
18.7994       	6.685856e-03
18.8061       	6.685856e-03
18.8128       	6.685856e-03
18.8195       	6.685856e-03
18.8262       	6.685856e-03
18.8329       	6.685856e-03
18.8395       	6.685856e-03
18.8465       	6.976546e-03
18.8535       	6.976546e-03
18.8605       	6.976546e-03
18.8674       	6.976546e-03
18.8744       	6.976546e-03
18.8814       	6.976546e-03
18.8884       	6.976546e-03
18.8954       	6.976546e-03
18.9023       	6.976546e-03
18.9098       	7.513203e-03
18.9174       	7.513203e-03
18.9249       	7.513203e-03
18.9324       	7.513203e-03
18.9399       	7.513203e-03
18.9474       	7.513203e-03
18.9549       	7.513203e-03
18.9624       	7.513203e-03
18.9699       	7.513203e-03
18.9775       	7.513203e-03
18.985        	7.513203e-03
18.9925       	7.513203e-03
19            	7.513203e-03
19.008        	8.000000e-03
19.0159       	7.873016e-03
19.0236       	7.749031e-03
19.0313       	7.688015e-03
19.0389       	7.567890e-03
19.0464       	7.508766e-03
19.0538       	7.392351e-03
19.0611       	7.335046e-03
19.0683       	7.222199e-03
19.0756       	7.222199e-03
19.0827       	7.166213e-03
19.0899       	7.166213e-03
19.097        	7.110227e-03
19.1041       	7.110227e-03
19.1112       	7.110227e-03
19.1183       	7.110227e-03
19.1254       	7.110227e-03
19.1326       	7.110227e-03
19.1397       	7.110227e-03
19.1468       	7.110227e-03
19.1537       	6.880865e-03
19.1603       	6.612081e-03
19.1666       	6.313792e-03
19.1725       	5.910784e-03
19.178        	5.516731e-03
19.1835       	5.479953e-03
19.189        	5.479953e-03
19.1943       	5.300870e-03
19.1994       	5.099571e-03
19.2042       	4.823088e-03
19.2089       	4.708932e-03
19.2134       	4.520575e-03
19.2178       	4.418989e-03
19.2222       	4.369615e-03
19.2266       	4.345204e-03
19.2309       	4.394581e-03
19.2353       	4.320515e-03
19.2395       	4.272241e-03
19.2438       	4.248374e-03
19.2481       	4.272376e-03
19.2523       	4.272376e-03
19.2566       	4.224100e-03
19.2608       	4.200235e-03
19.2649       	4.176505e-03
19.2691       	4.176505e-03
19.2733       	4.200508e-03
19.2775       	4.224930e-03
19.2818       	4.274929e-03
19.2861       	4.326434e-03
19.2905       	4.406553e-03
19.295        	4.490222e-03
19.2996       	4.548160e-03
19.3042       	4.608005e-03
19.3088       	4.608005e-03
19.3134       	4.638931e-03
19.3181       	4.670488e-03
19.3228       	4.702698e-03
19.3275       	4.702698e-03
19.3322       	4.702698e-03
19.337        	4.736051e-03
19.3417       	4.770123e-03
19.3465       	4.804942e-03
19.3514       	4.840534e-03
19.3562       	4.876929e-03
19.3612       	4.914157e-03
19.3662       	4.990941e-03
19.3712       	5.070796e-03
19.3764       	5.153924e-03
19.3816       	5.240544e-03
19.3869       	5.330899e-03
19.3924       	5.425251e-03
19.3979       	5.574570e-03
19.4037       	5.733843e-03
19.4096       	5.904155e-03
19.4157       	6.086758e-03
19.4218       	6.150829e-03
19.428        	6.150829e-03
19.4342       	6.217686e-03
19.4404       	6.217686e-03
19.4468       	6.358997e-03
19.4531       	6.358997e-03
19.4595       	6.358997e-03
19.4658       	6.358997e-03
19.4722       	6.358997e-03
19.4786       	6.358997e-03
19.4849       	6.358997e-03
19.4914       	6.438484e-03
19.4978       	6.438484e-03
19.5042       	6.438484e-03
19.5108       	6.523201e-03
19.5173       	6.523201e-03
19.5238       	6.523201e-03
19.5302       	6.435050e-03
19.5367       	6.435050e-03
19.5431       	6.435050e-03
19.5495       	6.435050e-03
19.5561       	6.528311e-03
19.5626       	6.528311e-03
19.5692       	6.627225e-03
19.5759       	6.627225e-03
19.5825       	6.627225e-03
19.5891       	6.627225e-03
19.5957       	6.627225e-03
19.6024       	6.627225e-03
19.609        	6.627225e-03
19.6156       	6.627225e-03
19.6224       	6.743492e-03
19.6291       	6.743492e-03
19.6359       	6.743492e-03
19.6426       	6.743492e-03
19.6493       	6.743492e-03
19.6561       	6.743492e-03
19.6628       	6.743492e-03
19.6696       	6.743492e-03
19.6765       	6.883982e-03
19.6833       	6.883982e-03
19.6902       	6.883982e-03
19.6973       	7.040436e-03
19.7043       	7.040436e-03
19.7115       	7.212154e-03
19.7189       	7.397081e-03
19.7263       	7.397081e-03
19.7335       	7.202421e-03
19.7407       	7.202421e-03
19.7479       	7.202421e-03
19.7551       	7.202421e-03
19.7621       	6.996637e-03
19.7691       	6.996637e-03
19.7761       	6.996637e-03
19.7829       	6.784618e-03
19.7897       	6.784618e-03
19.7962       	6.572599e-03
19.8026       	6.367205e-03
19.809        	6.367205e-03
19.8154       	6.367205e-03
19.8217       	6.367205e-03
19.8281       	6.367205e-03
19.8345       	6.367205e-03
19.8408       	6.367205e-03
19.8472       	6.367205e-03
19.8536       	6.367205e-03
19.8597       	6.101905e-03
19.8658       	6.101905e-03
19.8719       	6.101905e-03
19.878        	6.101905e-03
19.8841       	6.101905e-03
19.8902       	6.101905e-03
19.8963       	6.101905e-03
19.9024       	6.101905e-03
19.9085       	6.101905e-03
19.9146       	6.101905e-03
19.9211       	6.571282e-03
19.9277       	6.571282e-03
19.9343       	6.571282e-03
19.9409       	6.571282e-03
19.9474       	6.571282e-03
19.954        	6.571282e-03
19.9606       	6.571282e-03
19.9671       	6.571282e-03
19.9737       	6.571282e-03
19.9803       	6.571282e-03
19.9869       	6.571282e-03
19.9934       	6.571282e-03
20            	6.571282e-03
20.0073       	7.299270e-03
20.0146       	7.299270e-03
20.0219       	7.299270e-03
20.0291       	7.245201e-03
20.0364       	7.299677e-03
20.0437       	7.299677e-03
20.051        	7.299677e-03
20.0583       	7.243954e-03
20.0655       	7.243954e-03
20.0728       	7.243954e-03
20.08         	7.243954e-03
20.0873       	7.301446e-03
20.0946       	7.301446e-03
20.102        	7.360807e-03
20.1094       	7.421640e-03
20.1169       	7.484007e-03
20.1245       	7.613041e-03
20.1321       	7.613041e-03
20.1397       	7.613041e-03
20.1473       	7.613041e-03
20.1549       	7.545669e-03
20.1624       	7.545669e-03
20.17         	7.545669e-03
20.1775       	7.477690e-03
20.1849       	7.477690e-03
20.1924       	7.477690e-03
20.1998       	7.409088e-03
20.2072       	7.409088e-03
20.2146       	7.409088e-03
20.222        	7.339844e-03
20.2292       	7.271247e-03
20.2365       	7.271247e-03
20.2437       	7.202650e-03
20.2509       	7.202650e-03
20.2581       	7.134054e-03
20.2652       	7.134054e-03
20.2723       	7.065457e-03
20.2793       	7.065457e-03
20.2864       	7.065457e-03
20.2934       	6.996188e-03
20.3004       	6.996188e-03
20.3073       	6.926919e-03
20.3142       	6.926919e-03
20.3212       	6.926919e-03
20.328        	6.856950e-03
20.3349       	6.856950e-03
20.3417       	6.856950e-03
20.3486       	6.856950e-03
20.3554       	6.785523e-03
20.3622       	6.785523e-03
20.3687       	6.508563e-03
20.3749       	6.189516e-03
20.381        	6.189516e-03
20.3869       	5.839166e-03
20.3925       	5.624885e-03
20.3979       	5.423996e-03
20.4031       	5.190203e-03
20.4081       	5.015742e-03
20.4131       	4.973593e-03
20.418        	4.890700e-03
20.4229       	4.849944e-03
20.4277       	4.809528e-03
20.4325       	4.809528e-03
20.4374       	4.892451e-03
20.4423       	4.979043e-03
20.4474       	5.069571e-03
20.4525       	5.116512e-03
20.4576       	5.116512e-03
20.4627       	5.068694e-03
20.4678       	5.116967e-03
20.473        	5.116967e-03
20.4781       	5.167133e-03
20.4833       	5.218805e-03
20.4886       	5.272058e-03
20.4939       	5.326975e-03
20.4993       	5.383645e-03
20.5048       	5.442163e-03
20.5103       	5.502631e-03
20.5159       	5.629129e-03
20.5216       	5.695354e-03
20.5274       	5.763972e-03
20.5331       	5.763972e-03
20.539        	5.836022e-03
20.5448       	5.836022e-03
20.5507       	5.911814e-03
20.5565       	5.835038e-03
20.5622       	5.685421e-03
20.5678       	5.541487e-03
20.5733       	5.541487e-03
20.5788       	5.541487e-03
20.5844       	5.541487e-03
20.5899       	5.541487e-03
20.5955       	5.541487e-03
20.601        	5.541487e-03
20.6065       	5.465576e-03
20.6119       	5.465576e-03
20.6174       	5.465576e-03
20.6229       	5.465576e-03
20.6283       	5.465576e-03
20.6339       	5.547152e-03
20.6396       	5.720500e-03
20.6455       	5.908057e-03
20.6515       	6.008194e-03
20.6575       	6.008194e-03
20.6635       	6.008194e-03
20.6697       	6.117434e-03
20.6758       	6.117434e-03
20.6819       	6.117434e-03
20.6881       	6.237384e-03
20.6944       	6.237384e-03
20.7007       	6.367329e-03
20.7071       	6.367329e-03
20.7135       	6.367329e-03
20.72         	6.512041e-03
20.7265       	6.512041e-03
20.7332       	6.670871e-03
20.7398       	6.670871e-03
20.7465       	6.670871e-03
20.7532       	6.670871e-03
20.76         	6.856173e-03
20.7669       	6.856173e-03
20.7737       	6.856173e-03
20.7806       	6.856173e-03
20.7877       	7.077340e-03
20.7948       	7.077340e-03
20.8018       	7.077340e-03
20.8092       	7.339464e-03
20.8165       	7.339464e-03
20.8239       	7.339464e-03
